Cities,Hotel,Review,Sentiment
Yogyakarta,D'Salvatore Art & Boutique Hotel,"Tempatnya enak, worth it untuk harga segitu, bahkan lebih dari ekspektasi, sayang air panasnya cuma keluar bentar, anak-anak terpaksa mandi air dingin.",Positive
Yogyakarta,Cordela Hotel Kartika Dewi Jogjakarta,Hotelnya bersih pelayanannya ramah.,Positive
Yogyakarta,Cavinton Hotel Yogyakarta by Tritama Hospitality,Receptionisnya ramah banget.,Positive
Yogyakarta,GQ (Grand Quality) Hotel Yogyakarta,makan paginya enak sekali menunya macam2.,Positive
Yogyakarta,Uniq Hotel Yogyakarta,"Bersih dan pelayanan ramah, serta nyaman untuk beristirahat",Positive
Yogyakarta,Artotel Yogyakarta,Overall puas  hanya tp suka kedengeran suara kamar sebelah (tapi ketutup sama puasnya).,Positive
Kuala Lumpur,Ansa Kuala Lumpur,buat liburan boleh menginap sini direcommended.,Positive
Yogyakarta,Prime Plaza Hotel Jogjakarta,Happy aja... Nyaman... Pengin balik maning,Positive
Badung,J Hotel Kuta,"Kamar bersih, lokasi strategis di Kuta, depan hotel banyak makanan halal yang murah, harga hotel juga tidak mahal, value for money.",Positive
Kuala Lumpur,Pacific Express Hotel Kuala Lumpur,Memuaskan .tempat bagus dan strategis.,Positive
Yogyakarta,h Boutique Hotel Jogjakarta,"Hotelnya nyaman, lokasinya strategis, pelayanannya baik.",Positive
Yogyakarta,The Jayakarta Yogyakarta Hotel & Spa,"Pelayanan yang ramah, cocok untuk liburan keluarga",Positive
Jakarta Pusat,Zuri Express Hotel Mangga Dua,"dekat tempat belanja, tempat makan banyak, makanan sebaiknya menu Indonesia (menunya agak tidak pas).",Positive
Yogyakarta,Cavinton Hotel Yogyakarta by Tritama Hospitality,"Ukuran kamar untuk tipe deluve saja cukup luas dan besar, sehingga cocok untuk berlibur dengan keluarga, kebersihan baik, breakfast-nya sangat variatif walau sudah mendekati last minutes tetap lengkap, rasa cukup enak, menawarkan variasi breakfast lokal khas jogja, lokal, maupun western.",Positive
Yogyakarta,EDU Hostel,"Petugas pelayanan ramah,tapi sayangnya kunci locker di kamar harus di beli.",Positive
Yogyakarta,Pandanaran Prawirotaman Yogyakarta,"Nyaman,pelayanan ramah,greeter,waiter/waitres,front office, mbak safira.",Positive
Kuala Lumpur,Travelogue Guest House,Stafnya ramah dan helpfull.,Positive
Yogyakarta,de Laxston Hotel Jogja by Quin's,Makanannya sangat variatif dan lumayan enak.,Positive
Kuala Lumpur,Hotel Soleil,Dekat kemana-mana lumayan lah cuma sudah agak tua perlu direnovasi tuh.,Positive
Yogyakarta,Platinum Adisucipto Yogyakarta Hotel & Conference,Hotelnya bagus dekat dengan bandara Pelayanan nya cepat dan memuaskan.,Positive
Yogyakarta,Tjokro Style,"Hotelnya bersih, artistik, pelayanan cepat dan ramah.",Positive
Yogyakarta,Hotel Citradream Yogyakarta,- Bersih - rapih - aksesnya mudah,Positive
Kuala Lumpur,My Hotel @ KL Sentral,"Kamarnya bersih, namun ukurannya lebih kecil dari yang di tulis di online, resepsionis baik, dekat dengan monorail station.",Positive
Yogyakarta,Satoria Hotel Yogyakarta,Pelayanannya baik dan hotelnya bagus.,Positive
Yogyakarta,Summer Quest Hotel Jogja,"Kamar luas, bersih, kasur besar, AC dingin, sarapan enak",Positive
Badung,Cara Cara Inn,"Banyak spot foto yang instagrammable, interiornya bagus banget makanannya enak, suka semuanya.",Positive
Kuala Lumpur,Wolo Hotel Bukit Bintang,"Comfort banget terus lokasinya amat sangat strategis dari pusat belanja, desain kamarnya unik, kebersihannya bagus.",Positive
Yogyakarta,THE 1O1 Yogyakarta Tugu Hotel,"Dari lokasi sangat strategis kemana-mana, untuk breakfast cukup bervariasi.",Positive
Puncak,Pondok Remaja PGI,"Tempatnya bersih, petugas ramah dan harga terjangkau banget.",Positive
Kuala Lumpur,Alpha Genesis Hotel,Kami sekeluarga senang menginap di hotel ini.,Positive
Semarang,New Hotel Siliwangi Semarang,Letaknya strategis dengan makanan yang banyak dan enak,Positive
Yogyakarta,Grand Tjokro Yogyakarta,"Namun, untuk kamar sudah sangat nyaman dan bersih.",Positive
Kuala Lumpur,My Hotel @ KL Sentral,kamar lumayan sesuai dengan harga ny .. pelayanan bagus dan lokasi strategis dekat dengan stasiun jadi memudahkn untuk transportasi ... hanya tempat makan tidak banyak pilihan bg muslim,Positive
Yogyakarta,Midtown Xpress Demangan Jogja Hotel,Cukup baik untuk menginap sementara.,Positive
Yogyakarta,Jambuluwuk Malioboro Hotel,Pelayanan ramah dan cepat.,Positive
Puncak,Pondok Remaja PGI,Saya senang menginap disini karena lokasinya yang tidak terlalu jauh dari Bogor dan tidak jauh ke taman wisata matahari dan cimory mountain view.,Positive
Yogyakarta,Abadi Hotel Yogyakarta by Tritama Hospitality,"Pelayanan bagus, tolong proses cek out diperhatikan agar lebih cepat dan tamu tidak menunggu terlalu lama.",Positive
Kuala Lumpur,Travelogue Guest House,"Tempatnya strategis, ada di bukit bintang, tepat nya di sebelah Mcd 2.",Positive
Yogyakarta,Prime Plaza Hotel Jogjakarta,Hotelnya cukup menyenangkan untuk stay,Positive
Kuala Lumpur,My Hotel @ Bukit Bintang,Kamar bersih walau sedikit kecil.,Positive
Yogyakarta,SigNature Jogja,Kamar premium luas dan bersih.,Positive
Kuala Lumpur,Hotel Royal Kuala Lumpur,"Hotelnya bersih, shopping dekat dari hotel.",Positive
Yogyakarta,YATS Colony,Menyenangkan bisa menginap di sini.,Positive
Yogyakarta,Laxston Hotel Yogyakarta,"Makanan juga enak, rate nya sangat bersahabat.",Positive
Yogyakarta,Tjokro Style,Staf ramah dan helpful.,Positive
Yogyakarta,Platinum Adisucipto Yogyakarta Hotel & Conference,Recommended untuk liburan bersama anak-anak.,Positive
Yogyakarta,Grand Zuri Malioboro Yogyakarta,staff ramah.,Positive
Puncak,The Pinewood Lodge & Organic Farm,"Bagus banget view nya tiap kamar punya pemandangan yang berbeda, luas, tiap sudut punya spot foto yang bagus sampai kaki pegel jelajahin nya keren mau kesana lagi.",Positive
Yogyakarta,POP! Hotel Malioboro - Yogyakarta,"Lumayan bersih, cuma pemandangan kamar tidak ada.",Positive
Kuala Lumpur,Ansa Kuala Lumpur,Semua bagus.,Positive
Kuala Lumpur,Seri Pacific Hotel Kuala Lumpur,Sangat bagus dan akan datang lagi.,Positive
Puncak,Pondok Remaja PGI,Tempatnya cukup bersih dan nyaman,Positive
Badung,J Hotel Kuta,"Saya menginap 5 hari di J hotel Kuta, seluruhnya baik.",Positive
Yogyakarta,Amaris Hotel Sagan,Sangat memuaskan.,Positive
Yogyakarta,Whiz Hotel Malioboro Yogyakarta,Menyenangkan dekat dengan jalan Malioboro.,Positive
Yogyakarta,Atrium Premiere Hotel Yogyakarta Ambarukmo,Terima kasih untuk pelayanan dari Atrium Premiere Hotel memusakan sekali.,Positive
Yogyakarta,Summer Quest Hotel Jogja,"kalau untuk istirahat ya cukup nyaman, sepi, bisa tidur pulas.",Positive
Yogyakarta,THE 1O1 Yogyakarta Tugu Hotel,Kamar bersih dan nyaman.,Positive
Yogyakarta,Grand Ambarrukmo Yogyakarta,"Kamar lumayan besar,bagus,bersih,fasilitas oke.",Positive
Yogyakarta,Laxston Hotel Yogyakarta,Cukup bagus dan recommended untuk yang ingin liburan ke Jogja dan yang pengin ke tempat wisata di kota Jogja ataupun mall karena sangat dekat dengan Jogja City Mall.,Positive
Kuala Lumpur,Hotel 99 Kuala Lumpur,Hotel dekat kemana-mana dan depan pudu bus station hanya kamar kecil,Positive
Yogyakarta,Amaris Hotel Sagan,Staff nya ramah Lokasi hotel strategis recommended,Positive
Yogyakarta,Royal Ambarrukmo Yogyakarta,"Good hotel dari beberapa hotel bintang 5 di Jogja, pelayanan ramah sangat ramah sekali kebersihan number one, breakfast enak dan makanan yang direstoranya juga enak, strategis.",Positive
Yogyakarta,POP! Hotel Malioboro - Yogyakarta,"Lokasinya strategis, dekat dengan malioboro.",Positive
Yogyakarta,GQ (Grand Quality) Hotel Yogyakarta,Good hotel dan sangat bersahabat..,Positive
Kuala Lumpur,Hotel Soleil,lokasi strategis... dekat alor street.. sayangnya kamar agak bau apek... air panas tidak ada.. dan banyak anak kecoak... kembali lagi setelah renovasi total... harga murah...,Positive
Bandung,Hotel Promenade Bandung,"Kamar bagus, pelayanan ramah, akses ke city walk dekat strategis buat yang mau shopping",Positive
Kuala Lumpur,Hotel Imperial Bukit Bintang,Kamarnya agak model tua tapi lokasinya untuk kuliner mantap sekali.,Positive
Yogyakarta,Whiz Hotel Malioboro Yogyakarta,Dan tempat yang sangat strategis di jantung D.I.Y.,Positive
Yogyakarta,Pandanaran Prawirotaman Yogyakarta,"Good hotel, lokasi strategis.",Positive
Yogyakarta,The Victoria Hotel Yogyakarta,Lokasi strategis.,Positive
Yogyakarta,Puri Artha Hotel Yogyakarta,Pelayanan yang ramah dan suasana hotel yang terasa benar-benar ada di jogjakarta.,Positive
Yogyakarta,Tjokro Style,"kamar bersih, tp AC lama dinginya",Positive
Kuala Lumpur,Pacific Regency Hotel Suites Kuala Lumpur,"Kamar bagus sekali, nyaman, lokasi strategis",Positive
Yogyakarta,Artotel Yogyakarta,"Lokasinya strategis, kamar bagus, besar dan bersih.",Positive
Yogyakarta,Platinum Adisucipto Yogyakarta Hotel & Conference,Recommended.,Positive
Kuala Lumpur,Wolo Hotel Bukit Bintang,"Servis memuaskan, unik, nyaman.",Positive
Yogyakarta,Artotel Yogyakarta,Overall ok.,Positive
Yogyakarta,Core Hotel Malioboro City Yogyakarta,Pelayanan dan hotel yang bagus.,Positive
Kuala Lumpur,Wolo Hotel Bukit Bintang,"Nyaman, cozy, pelayanan ramah dan care.",Positive
Malang,Menara Hotel Malang,Tempatnya strategis.,Positive
Yogyakarta,The Victoria Hotel Yogyakarta,Makanannya enak.,Positive
Puncak,Yasmin Puncak Hotel ,Tamannya juga luas dan indah.,Positive
Puncak,Royal Safari Garden Resort  & Convention,Saya senang menginap di Eksekutif leopard.,Positive
Jakarta Pusat,Hotel Treva International by Ayola,Tempat strategis dengan pemandangan atas cukup bagus.,Positive
Yogyakarta,Cordela Hotel Kartika Dewi Jogjakarta,recommended buat liburan selanjutnya,Positive
Kuala Lumpur,Concorde Hotel Kuala Lumpur,"Nice food , good vibe!",Positive
Yogyakarta,Adhisthana Hotel Yogyakarta,Hotel bagus dan tempat sangat strategis sekali.,Positive
Yogyakarta,YATS Colony,Cocok banget untuk staycation.,Positive
Yogyakarta,Puri Artha Hotel Yogyakarta,"Bagus, teduh, hanya saja kamar terasa lembab dan banyak nyamuk.",Positive
Badung,Cara Cara Inn,"Lokasi strategis, suka banget sama breakfast-nya apalagi poolnya.",Positive
Yogyakarta,Cavinton Hotel Yogyakarta by Tritama Hospitality,Hotel nyaman ruangan luas.,Positive
Kuala Lumpur,Concorde Hotel Kuala Lumpur,"Air kolam asin, overall bagus.",Positive
Yogyakarta,The Alana Yogyakarta Hotel & Convention Center,Kamar nyaman bersih.,Positive
Yogyakarta,Tara Hotel,"Hotel bersih, nyaman, dan tempat parkir cukup luas",Positive
Yogyakarta,Satoria Hotel Yogyakarta,Saya puas menginap disini.,Positive
Yogyakarta,MMUGM Hotel,"Luas, bersih, deket dengan kuliner, parkiran luas, hanya sarapan yang biasa rasanya.",Positive
Yogyakarta,Jambuluwuk Malioboro Hotel,"Selain itu pelayanan nyaman, sarapan dan makan yang disajikan untuk room service sangat nikmat.",Positive
Yogyakarta,h Boutique Hotel Jogjakarta,"Hotel yang nyaman dekat kemana mana, pelayanan ramah, breakfast lumayan lengkap, hanya parkiran saja yang masih kurang",Positive
Yogyakarta,Airy UGM Sendowo E 106 Yogyakarta,"Enak, murah untuk mahasiswa, harganya terjangkau",Positive
Yogyakarta,Sofyan Inn Hotel Unisi Yogyakarta ( Syariah Hospitality ),"Nyaman, bersih, tempat strategis dekat stasiun, malioboro, pelayanan ramah",Positive
Kuala Lumpur,Izumi Hotel Bukit Bintang,"Hotelnya bersih, lokasi dibukit bintang dan bisa tembus ke jalan alor.",Positive
Yogyakarta,The Victoria Hotel Yogyakarta,"Hotel bersih, rapi, makanan enak, pelayanan ramah.",Positive
Yogyakarta,Airy UGM Sendowo E 106 Yogyakarta,So far so good mau perpanjang lagi.,Positive
Kuala Lumpur,Royale Chulan Bukit Bintang,"Pelayanan nya bagus, dekat dengan pusat perbelanjaan, sarapan lumayan enak dan bervariasi dan akses transportasi mudah.",Positive
Yogyakarta,Hotel Tentrem Yogyakarta,hotelnya mantap dan nyaman,Positive
Badung,J Hotel Kuta,"lokasi dekat dengan keramaian, pegawainya ramah-ramah dan cepat tanggap.",Positive
Yogyakarta,Prime Plaza Hotel Jogjakarta,"Elegan, nyaman, komplit, bersih.",Positive
Yogyakarta,ibis Styles Yogyakarta,Hotel menyenangkan Area Malioboro.,Positive
Kuala Lumpur,Hotel Imperial Bukit Bintang,Ruangan bersih.,Positive
Yogyakarta,KJ Hotel Yogyakarta,"harganya gak terlalu mahal, tapi fasilitasnya memuaskan, bersih, nyaman, sarapan enak, banyak menunya, variatif, lokasi di tengah kota, hotelnya keren.",Positive
Yogyakarta,Horison Lynn Yogyakarta,"Hotel bagus tengah kota,dekat masjid jogokariyan,dekat tempat makan bersih,pelayanan cekatan walaupun parkirnya agak kurang overall ok.",Positive
Yogyakarta,Amaris Hotel Malioboro - Jogja,Breakfast favorit!,Positive
Semarang,Candi Indah Hotel,"Pas dengan harga segitu, mantap.",Positive
Yogyakarta,Platinum Adisucipto Yogyakarta Hotel & Conference,"Saya pertama memilih Hotel Ini karena dekat bandara, di luar dugaan saya kamarnya bagus,bersih luas dan sangat nyaman.",Positive
Yogyakarta,Merapi Merbabu Hotels & Resort Yogyakarta,Cukup baik staff ramah dan responsif walaupun pada saat datang lampu depan toilet dan atas tempat tidur mati.,Positive
Kuala Lumpur,Prescott Hotel Kuala Lumpur – Medan Tuanku,"Sangat direkomendasikan, harga murah, kamar luas, dekat ke Mongkok, Ladies Market, Temple Nigth Market, cukup jalan kaki aja.",Positive
Medan,Kailani Inn ,"But, all good :)",Positive
Yogyakarta,Pandanaran Prawirotaman Yogyakarta,makanan dan pelayanannya juga sangat baik.,Positive
Yogyakarta,EDU Hostel,Di luar ekspektasi saya pertama kali saya sampai seperti pelayanan hotel profesional.,Positive
Yogyakarta,Brothers Inn Babarsari,"Hotel ini selalu jadi favorit saya kalau ke Jogja, strategis, bersih, dekat dengan banyak makanan.",Positive
Yogyakarta,Grand Zuri Malioboro Yogyakarta,Pelayanan dan kenyamanan kamar sudah bagus.,Positive
Kuala Lumpur,Izumi Hotel Bukit Bintang,"Lokasi strategis, cari makanan gampang, pelayanan lumayan ok, harga ok",Positive
Yogyakarta,Grand Serela Hotel Yogyakarta,Kamar bagus dan cukup terjangkau.,Positive
Yogyakarta,Cordela Hotel Kartika Dewi Jogjakarta,Lokasi strategis.,Positive
Jakarta Pusat,Zuri Express Hotel Mangga Dua,"Hotel nyaman, bersih, pelayanan ramah harga sesuai budget, cocok bagi yang ingin cari tempat penginapan dekat dengan Taman Impian Jaya Ancol",Positive
Yogyakarta,Yellow Star Ambarukmo Hotel,"Bagus, tempat strategis",Positive
Kuala Lumpur,Easy Hotel Kuala Lumpur Sentral,ramah.,Positive
Yogyakarta,Brothers Inn Babarsari,"Respond cepat, makanan luar biasa.",Positive
Yogyakarta,Brothers Inn Babarsari,posisi strategis.,Positive
Yogyakarta,Puri Artha Hotel Yogyakarta,Hotel yang nyaman dengan ornamen jawa Bali menambah kesan prestis dan klasik,Positive
Yogyakarta,Yogyakarta Marriott Hotel,"Kamar luas, modern minimalis, bersih akses masuk ke hotel macet, kolam renang kotor.",Positive
Yogyakarta,The Westlake Resort Yogya,"Suasana ok, view danau bagus, bisa untuk sholat di luar dengan suasana danau, pelayanan ok, ikan koinya juga bagus, pas masuk pertama kamar lantai sedikit ada debu, handuk orange di kamar mandi agaknya sudah harus diganti satu warna sama handuk lain, stecker kurang aman buat anak-anak perlu yang ada covernya, stecker di meja ada yang kurang kenceng bautnya.",Positive
Yogyakarta,MMUGM Hotel,"Kamarnya luas, bersih dan nyaman, mantap untuk harga standar.",Positive
Yogyakarta,Tara Hotel,Pelayanannya dan sarapan memuaskan,Positive
Kuala Lumpur,Hotel 99 Kuala Lumpur,lokasi sangat dekat stasiun lrt sehingga mudah kemana saja dan mudah cari tempat makan yang halal,Positive
Yogyakarta,Abadi Hotel Yogyakarta by Tritama Hospitality,"Bagus apa lagi deket sama stasiun, dan kalau kereta malam bisa nitip tas di sana dulu keren",Positive
Yogyakarta,Horison Lynn Yogyakarta,"Hotel yang cukup baik untuk liburan keluarga, ada kolam untuk anak-anak.",Positive
Yogyakarta,Hotel Indies Heritage Prawirotaman,"Bersih, nyaman dan pelayanan bagus.",Positive
Yogyakarta,Neo+ Awana Yogyakarta,"Senang banget menginap di neo awana... Sampai anakku tidak mau pulang.. Pelayanannya ramah, tempatnya bersih",Positive
Kuala Lumpur,Hotel Capitol Kuala Lumpur,Mantap banget.,Positive
Yogyakarta,Neo+ Awana Yogyakarta,Tetapi dari sisi keramah tamahan semakin baik.,Positive
Yogyakarta,Hotel Tentrem Yogyakarta,"Nyaman, bersih, mewah, lengkap (komplit)",Positive
Yogyakarta,Amaris Hotel Malioboro - Jogja,Pool okay lah.,Positive
Yogyakarta,Harper Mangkubumi,"Lokasi strategis, staff yang ramah, sarapan yang variasi.",Positive
Yogyakarta,HOTEL JENTRA MALIOBORO,"Kamar bersih, suasana nyaman, akses ke sekitar hotel mudah.",Positive
Kuala Lumpur,Hotel Capitol Kuala Lumpur,"Hotelnya bagus , bersih dan nyaman .lokasinya sangat strategis dipusat perbelanjaan.",Positive
Yogyakarta,Artotel Yogyakarta,Ramah ramah.,Positive
Kuala Lumpur,Easy Hotel Kuala Lumpur Sentral,Staffnya sangat ramah.,Positive
Yogyakarta,EDU Hostel,Recommended buat grup maupun personal dengan low budget tapi dapat high quality terima kasih.,Positive
Jakarta Barat,Hotel Santika Premiere Slipi Jakarta,Mantap enak semua makanannya !,Positive
Kuala Lumpur,Pacific Express Hotel Kuala Lumpur,Tempat strategis dekat pusat kota kemana mana mudah,Positive
Yogyakarta,Uniq Hotel Yogyakarta,Overall okelah buat backpakeran .,Positive
Yogyakarta,SigNature Jogja,Pelayanan bagus.,Positive
Yogyakarta,Summer Quest Hotel Jogja,"Sangat memuaskan, kamar bersih, ruangan asri",Positive
Kuala Lumpur,My Hotel @ KL Sentral,Tetapi secara keseluruhan sangat recommended untuk menginap di sana.,Positive
Yogyakarta,HOTEL JENTRA MALIOBORO,Pelayanan baik.,Positive
Yogyakarta,Yogyakarta Marriott Hotel,"Tempat nya strategis, hotelnya bersih, luas.",Positive
Badung,Cara Cara Inn,Menyenangkan.,Positive
Kuala Lumpur,Hotel Royal Kuala Lumpur,Semua memuaskan hanya masukan supaya sikat gigi di kasih 2 sikat gigi seperti jumlah tamu yang ada.,Positive
Yogyakarta,Pandanaran Prawirotaman Yogyakarta,"Hotelnya bersih, petugasnya ramah, di depan hotel banyak resto.",Positive
Yogyakarta,Best City Hotel,"Nyaman banget, jadi gamau pulang",Positive
Semarang,ibis Semarang Simpang Lima,Hotel yang sangat nyaman dan strategis karena berada di kawasan simpang lima.,Positive
Yogyakarta,Kalya Hotel Yogyakarta,Cukup 1x dan tidak akan menginap disitu lagi walaupun promo juga.,Negative
Yogyakarta,Merapi Merbabu Hotels & Resort Yogyakarta,"AC nggak dingin, cleanliness kurang, ada bekas sisa aliran air di k. mandi tidak dibersihkan",Negative
Yogyakarta,Grand Tjokro Yogyakarta,Omelette kecil sekali dan pembuatannya lama.,Negative
Kuala Lumpur,My Hotel @ Bukit Bintang,Kamar kurang bersih terutama di bagian selimut.,Negative
Yogyakarta,ibis Styles Yogyakarta,Pelayananya sangat minim sekali.,Negative
Yogyakarta,Sagan Hotel,Ruangannya wallpapernya sudah robek2 lokasi sarapan pagi nggak kondusif .,Negative
Yogyakarta,Amaris Hotel Sagan,Kamar mandi kurang bersih.,Negative
Semarang,ibis Semarang Simpang Lima,dan sorry to say jorok untuk hotel yang sekelas itu.,Negative
Malang,Menara Hotel Malang,Nggak ada AC dan istri saya tidak bisa tidur dikarenakan panas.,Negative
Kuala Lumpur,Frenz Hotel Kuala Lumpur,"Waktu sarapan pagi kurang memuaskan kerana d buka 7.30 pagi dan pilihan jamuan sarapan pagi terhad, tidak banyak pilihan.",Negative
